"","STATE","EVTYPE","Year","Month","FATALITIES","INJURIES","PROPDMG","CROPDMG"
"22052","MO","FLASH FLOOD",1995,"Apr",0,0,0,0
"22053","OH","FLASH FLOOD",1995,"Apr",0,0,60,0
"22054","OK","FLASH FLOOD",1995,"Apr",0,0,10,0
"22055","TX","FLASH FLOOD",1995,"Apr",0,0,0,0
"22056","LA","FLASH FLOODING",1995,"Apr",0,0,5.75,0
"22057","MS","FLASH FLOODING",1995,"Apr",0,0,292,0
"22058","OK","FLASH FLOODING",1995,"Apr",0,0,0,0
"22059","TX","FLASH FLOODING",1995,"Apr",0,0,135,0
"22060","IN","FLOOD",1995,"Apr",0,0,3,0
"22061","LA","FLOOD",1995,"Apr",0,0,0,0
"22062","MO","FLOOD",1995,"Apr",0,0,0,0
"22063","MS","FLOOD",1995,"Apr",0,0,5,0
"22064","OH","FLOOD",1995,"Apr",0,0,0,0
"22065","WI","FLOOD",1995,"Apr",0,0,0,0
"22066","IA","FLOODING",1995,"Apr",0,0,35,0
"22067","MS","FLOODING",1995,"Apr",0,0,0,0
"22068","SD","FLOODING",1995,"Apr",0,0,7,0.3
"22069","IA","FREEZING RAIN",1995,"Apr",0,0,50,0
"22070","MN","FREEZING RAIN",1995,"Apr",0,0,0.2,0
"22071","PA","FREEZING RAIN/SLEET",1995,"Apr",0,0,0,0
"22072","IA","FREEZING RAIN/SNOW",1995,"Apr",0,0,0.05,0
"22073","NE","FREEZING RAIN/SNOW",1995,"Apr",0,0,5,0
"22074","ID","FROST",1995,"Apr",0,0,0,5
"22075","WI","FUNNEL",1995,"Apr",0,0,0,0
"22076","AL","FUNNEL CLOUD",1995,"Apr",0,0,0,0
"22077","CO","FUNNEL CLOUD",1995,"Apr",0,0,0,0
"22078","IA","FUNNEL CLOUD",1995,"Apr",0,0,0,0
"22079","ID","FUNNEL CLOUD",1995,"Apr",0,0,0,0
"22080","MO","FUNNEL CLOUD",1995,"Apr",0,0,0,0
"22081","PA","FUNNEL CLOUD",1995,"Apr",0,0,0,0
"22082","SC","FUNNEL CLOUD",1995,"Apr",0,0,0,0
"22083","VA","FUNNEL CLOUD",1995,"Apr",0,0,0,0
"22084","WY","FUNNEL CLOUD",1995,"Apr",0,0,0,0
"22085","OH","GLAZE",1995,"Apr",0,0,150,0
"22086","IN","GRADIENT WINDS",1995,"Apr",0,0,0,0
"22087","KY","GRADIENT WINDS",1995,"Apr",0,0,0,0
"22088","AL","HAIL",1995,"Apr",0,0,1,0
"22089","AR","HAIL",1995,"Apr",0,0,59,0
"22090","CO","HAIL",1995,"Apr",0,0,0,0
"22091","CT","HAIL",1995,"Apr",0,0,0,0
"22092","FL","HAIL",1995,"Apr",0,0,0,0
"22093","GA","HAIL",1995,"Apr",0,0,0,0
"22094","IA","HAIL",1995,"Apr",0,0,438,0
"22095","ID","HAIL",1995,"Apr",0,0,0,0
"22096","IL","HAIL",1995,"Apr",0,0,4,0
"22097","IN","HAIL",1995,"Apr",0,0,0,0
"22098","KS","HAIL",1995,"Apr",0,0,862,0
"22099","KY","HAIL",1995,"Apr",0,0,62,0
"22100","LA","HAIL",1995,"Apr",0,0,120.05,0
"22101","MI","HAIL",1995,"Apr",0,0,0,0
"22102","MO","HAIL",1995,"Apr",0,0,1665.5,250
"22103","MS","HAIL",1995,"Apr",0,0,27,0
"22104","NC","HAIL",1995,"Apr",0,0,6.5,0
"22105","NE","HAIL",1995,"Apr",0,0,20,0
"22106","NM","HAIL",1995,"Apr",0,0,4,4
"22107","NY","HAIL",1995,"Apr",0,0,2,1
"22108","OH","HAIL",1995,"Apr",0,0,5,0
"22109","OK","HAIL",1995,"Apr",0,0,60.5,10
"22110","PA","HAIL",1995,"Apr",0,0,5,0
"22111","SC","HAIL",1995,"Apr",0,0,40,61.4
"22112","TN","HAIL",1995,"Apr",0,0,0.55,0
"22113","TX","HAIL",1995,"Apr",2,0,159,50
"22114","VA","HAIL",1995,"Apr",0,0,20,0
"22115","WI","HAIL",1995,"Apr",0,0,0,0
"22116","WV","HAIL",1995,"Apr",0,0,0,0
"22117","NE","HAIL 100",1995,"Apr",0,0,0,0
"22118","IL","HAIL 75",1995,"Apr",0,0,0,0
"22119","TX","HAILSTORM",1995,"Apr",0,0,241,0
"22120","TX","HAILSTORMS",1995,"Apr",0,0,0,0
"22121","MI","HEAVY LAKE SNOW",1995,"Apr",0,0,0,0
"22122","ID","HEAVY RAIN",1995,"Apr",0,0,0,0
"22123","PR","HEAVY RAIN",1995,"Apr",0,0,0,100
"22124","WA","HEAVY RAIN",1995,"Apr",0,0,250,0
"22125","CA","HEAVY SNOW",1995,"Apr",0,0,0,0
"22126","CO","HEAVY SNOW",1995,"Apr",0,0,0,0
"22127","KS","HEAVY SNOW",1995,"Apr",0,0,0,0
"22128","MI","HEAVY SNOW",1995,"Apr",0,0,0,0
"22129","MN","HEAVY SNOW",1995,"Apr",0,0,0,0
"22130","MT","HEAVY SNOW",1995,"Apr",0,0,0,0
"22131","ND","HEAVY SNOW",1995,"Apr",0,0,0,0
"22132","NE","HEAVY SNOW",1995,"Apr",0,0,0,0
"22133","NM","HEAVY SNOW",1995,"Apr",0,0,0,0
"22134","NV","HEAVY SNOW",1995,"Apr",1,1,810,0
"22135","OR","HEAVY SNOW",1995,"Apr",0,0,0,0
"22136","SD","HEAVY SNOW",1995,"Apr",0,17,50.96,0.01
"22137","UT","HEAVY SNOW",1995,"Apr",0,0,0,0
"22138","WI","HEAVY SNOW",1995,"Apr",0,0,0,0
"22139","WY","HEAVY SNOW",1995,"Apr",0,0,0,0
"22140","MN","HEAVY SNOW/ICE",1995,"Apr",0,0,0,0
"22141","CA","HIGH SURF",1995,"Apr",1,1,100,0
"22142","NJ","HIGH WIND",1995,"Apr",0,0,0,0
"22143","NY","HIGH WIND",1995,"Apr",0,0,0.5,0
"22144","VT","HIGH WIND",1995,"Apr",0,0,5,0
"22145","AK","HIGH WINDS",1995,"Apr",0,0,0,0
"22146","AR","HIGH WINDS",1995,"Apr",0,2,0.01,0
"22147","AZ","HIGH WINDS",1995,"Apr",0,0,0,0
"22148","CA","HIGH WINDS",1995,"Apr",0,0,60,0
"22149","CO","HIGH WINDS",1995,"Apr",0,0,5,0
"22150","CT","HIGH WINDS",1995,"Apr",0,0,0,0
"22151","HI","HIGH WINDS",1995,"Apr",0,0,0,0
"22152","IA","HIGH WINDS",1995,"Apr",0,0,652,0
"22153","ID","HIGH WINDS",1995,"Apr",0,0,0,0
"22154","IL","HIGH WINDS",1995,"Apr",0,0,400,0
"22155","KS","HIGH WINDS",1995,"Apr",0,0,10,0
"22156","KY","HIGH WINDS",1995,"Apr",0,0,0,0
"22157","MA","HIGH WINDS",1995,"Apr",0,0,0,0
"22158","MD","HIGH WINDS",1995,"Apr",0,0,0,0
"22159","ME","HIGH WINDS",1995,"Apr",0,5,300,0
"22160","MO","HIGH WINDS",1995,"Apr",0,0,702,0
"22161","MS","HIGH WINDS",1995,"Apr",0,0,0.1,0
"22162","NE","HIGH WINDS",1995,"Apr",0,0,100,0
"22163","NH","HIGH WINDS",1995,"Apr",0,1,700,0
"22164","NM","HIGH WINDS",1995,"Apr",0,0,50,0
"22165","NV","HIGH WINDS",1995,"Apr",0,0,0,0
"22166","OH","HIGH WINDS",1995,"Apr",0,4,350,0
"22167","OR","HIGH WINDS",1995,"Apr",0,0,0,0
"22168","PA","HIGH WINDS",1995,"Apr",0,0,0,0
"22169","RI","HIGH WINDS",1995,"Apr",0,0,0,0
"22170","TN","HIGH WINDS",1995,"Apr",0,4,6.01,0
"22171","TX","HIGH WINDS",1995,"Apr",0,0,10,0
"22172","UT","HIGH WINDS",1995,"Apr",0,0,0,0
"22173","VA","HIGH WINDS",1995,"Apr",0,0,10,0
"22174","CO","HIGH WINDS 66",1995,"Apr",0,0,0,0
"22175","CO","HIGH WINDS 82",1995,"Apr",0,0,0,0
"22176","IN","ICE STORM",1995,"Apr",0,0,0,0
"22177","NE","ICE STORM",1995,"Apr",0,0,75,0
"22178","AL","LIGHTNING",1995,"Apr",0,0,35,0
"22179","AR","LIGHTNING",1995,"Apr",0,1,0,0
"22180","FL","LIGHTNING",1995,"Apr",0,1,20,0
"22181","GA","LIGHTNING",1995,"Apr",0,0,4,0
"22182","IA","LIGHTNING",1995,"Apr",0,0,215,0
"22183","IL","LIGHTNING",1995,"Apr",0,0,0.05,0
"22184","IN","LIGHTNING",1995,"Apr",1,0,0,0
"22185","LA","LIGHTNING",1995,"Apr",0,0,65.1,0
"22186","MD","LIGHTNING",1995,"Apr",0,0,50,0
"22187","MI","LIGHTNING",1995,"Apr",0,0,6,0
"22188","MO","LIGHTNING",1995,"Apr",0,3,150.8,0
"22189","NE","LIGHTNING",1995,"Apr",0,0,10,0
"22190","NY","LIGHTNING",1995,"Apr",0,0,0.5,0
"22191","OH","LIGHTNING",1995,"Apr",1,4,230,0
"22192","OK","LIGHTNING",1995,"Apr",0,0,175,0
"22193","PA","LIGHTNING",1995,"Apr",0,0,85,0
"22194","SC","LIGHTNING",1995,"Apr",0,0,15,0
"22195","TN","LIGHTNING",1995,"Apr",0,0,0.04,0
"22196","TX","LIGHTNING",1995,"Apr",2,0,0,0
"22197","VA","LIGHTNING",1995,"Apr",0,0,2,0
"22198","WV","LIGHTNING",1995,"Apr",0,10,0,0
"22199","LA","LIGHTNING.",1995,"Apr",1,0,0,0
"22200","NY","RECORD COLD",1995,"Apr",0,0,0,0
"22201","VT","RECORD COLD",1995,"Apr",0,0,0,0
"22202","AK","RECORD LOW",1995,"Apr",0,0,0,0
"22203","AL","RIP CURRENT",1995,"Apr",1,0,0,0
"22204","CA","RIP CURRENT",1995,"Apr",0,1,0,0
"22205","FL","RIP CURRENT",1995,"Apr",4,0,0,0
"22206","ID","SNOW",1995,"Apr",0,0,0,0
"22207","NY","SNOW",1995,"Apr",0,0,5,0
"22208","PA","SNOW",1995,"Apr",0,0,0,0
"22209","VT","SNOW",1995,"Apr",0,0,25,0
"22210","NY","SNOW DROUGHT",1995,"Apr",0,0,0,0
"22211","NY","SNOW SQUALLS",1995,"Apr",0,0,5,0
"22212","VT","SNOW SQUALLS",1995,"Apr",0,0,5,0
"22213","NY","SNOW/SLEET/FREEZING RAIN",1995,"Apr",0,0,100,0
"22214","AL","THUNDERSTORM",1995,"Apr",0,0,0,0
"22215","NC","THUNDERSTORM",1995,"Apr",0,2,5,0
"22216","LA","THUNDERSTORM WIND",1995,"Apr",0,0,170,0
"22217","MS","THUNDERSTORM WIND",1995,"Apr",0,0,0,0
"22218","NJ","THUNDERSTORM WIND",1995,"Apr",0,0,0,0
"22219","NJ","THUNDERSTORM WIND 52",1995,"Apr",0,0,0,0
"22220","NJ","THUNDERSTORM WIND 59",1995,"Apr",0,0,0,0
"22221","NJ","THUNDERSTORM WIND 69",1995,"Apr",0,0,0,0
"22222","LA","THUNDERSTORM WIND/LIGHTNING",1995,"Apr",0,0,5,0
"22223","AL","THUNDERSTORM WINDS",1995,"Apr",0,2,453.5,0
"22224","AR","THUNDERSTORM WINDS",1995,"Apr",0,0,0,0
"22225","CT","THUNDERSTORM WINDS",1995,"Apr",0,2,50.1,0
"22226","DE","THUNDERSTORM WINDS",1995,"Apr",0,0,0,0
"22227","FL","THUNDERSTORM WINDS",1995,"Apr",0,2,71,0
"22228","GA","THUNDERSTORM WINDS",1995,"Apr",0,0,209,0
"22229","IA","THUNDERSTORM WINDS",1995,"Apr",0,2,578.1,0
"22230","ID","THUNDERSTORM WINDS",1995,"Apr",0,0,1060,0
"22231","IL","THUNDERSTORM WINDS",1995,"Apr",0,0,0,0
"22232","IN","THUNDERSTORM WINDS",1995,"Apr",0,0,82,0
"22233","KS","THUNDERSTORM WINDS",1995,"Apr",0,0,435,0
"22234","KY","THUNDERSTORM WINDS",1995,"Apr",0,2,302,0
"22235","LA","THUNDERSTORM WINDS",1995,"Apr",0,0,136.15,0
"22236","MA","THUNDERSTORM WINDS",1995,"Apr",0,0,59,0
"22237","MD","THUNDERSTORM WINDS",1995,"Apr",0,3,81,0
"22238","MI","THUNDERSTORM WINDS",1995,"Apr",0,0,47,0
"22239","MO","THUNDERSTORM WINDS",1995,"Apr",0,0,306.9,0
"22240","MS","THUNDERSTORM WINDS",1995,"Apr",0,0,182.5,0
"22241","NC","THUNDERSTORM WINDS",1995,"Apr",0,0,15,0
"22242","NJ","THUNDERSTORM WINDS",1995,"Apr",0,0,0,0
"22243","NY","THUNDERSTORM WINDS",1995,"Apr",0,1,0,0
"22244","OH","THUNDERSTORM WINDS",1995,"Apr",0,1,182,0
"22245","OK","THUNDERSTORM WINDS",1995,"Apr",0,0,695,0
"22246","OR","THUNDERSTORM WINDS",1995,"Apr",0,0,0,0
"22247","PA","THUNDERSTORM WINDS",1995,"Apr",0,4,10,0
"22248","RI","THUNDERSTORM WINDS",1995,"Apr",0,0,25,0
"22249","SC","THUNDERSTORM WINDS",1995,"Apr",0,0,20,0
"22250","TN","THUNDERSTORM WINDS",1995,"Apr",0,4,21.04,0
"22251","TX","THUNDERSTORM WINDS",1995,"Apr",0,0,1017,0
"22252","VA","THUNDERSTORM WINDS",1995,"Apr",0,0,127,0
"22253","WI","THUNDERSTORM WINDS",1995,"Apr",0,0,400,0
"22254","WV","THUNDERSTORM WINDS",1995,"Apr",0,0,0,0
"22255","TX","THUNDERSTORM WINDS/ FLOOD",1995,"Apr",0,0,20,30
"22256","MS","THUNDERSTORMS WINDS",1995,"Apr",0,0,1,0
"22257","TX","THUNDERSTORMS WINDS",1995,"Apr",0,0,0,0
"22258","AL","TORNADO",1995,"Apr",0,23,68.35,0
"22259","AR","TORNADO",1995,"Apr",0,0,57,0
"22260","FL","TORNADO",1995,"Apr",0,5,3.1,0
"22261","ID","TORNADO",1995,"Apr",0,1,550,0
"22262","IL","TORNADO",1995,"Apr",0,0,0,0
"22263","KS","TORNADO",1995,"Apr",0,0,500,0
"22264","LA","TORNADO",1995,"Apr",0,3,130,0
"22265","MN","TORNADO",1995,"Apr",0,0,70,0
"22266","MO","TORNADO",1995,"Apr",0,0,180.2,0
"22267","MS","TORNADO",1995,"Apr",1,0,359.1,0
"22268","NC","TORNADO",1995,"Apr",0,1,50,0
"22269","OK","TORNADO",1995,"Apr",0,0,2165.5,0.05
"22270","TN","TORNADO",1995,"Apr",0,1,5.25,0
"22271","TX","TORNADO",1995,"Apr",0,8,640,0
"22272","AR","TSTM WIND",1995,"Apr",0,0,215,0
"22273","NY","TSTM WIND",1995,"Apr",0,0,68.6,0
"22274","OK","TSTM WIND",1995,"Apr",0,1,1330,0
"22275","TX","TSTM WIND",1995,"Apr",0,0,60.1,15
"22276","TX","TSTM WIND 65)",1995,"Apr",0,0,20,0
"22277","NY","TSTM WIND G58",1995,"Apr",0,0,0.1,0
"22278","HI","URBAN AND SMALL STREAM",1995,"Apr",0,0,0,0
"22279","FL","URBAN FLOOD",1995,"Apr",0,0,25,0
"22280","IA","URBAN FLOODING",1995,"Apr",0,0,30,0
"22281","LA","URBAN FLOODING",1995,"Apr",0,0,0.1,0
"22282","TX","URBAN FLOODING",1995,"Apr",0,0,1,0
"22283","MS","URBAN/SMALL STREAM",1995,"Apr",0,0,0,0
"22284","MO","URBAN/SMALL STREAM FLOOD",1995,"Apr",0,0,0,0
"22285","HI","URBAN/SMALL STREAM FLOODING",1995,"Apr",0,0,0,0
"22286","FL","WATERSPOUT",1995,"Apr",0,0,0,0
"22287","MS","WATERSPOUT",1995,"Apr",0,0,0,0
"22288","PR","WATERSPOUT",1995,"Apr",0,0,0,0
"22289","VI","WATERSPOUT",1995,"Apr",0,0,0,0
"22290","WA","WATERSPOUT",1995,"Apr",0,0,0,0
"22291","FL","WATERSPOUT/TORNADO",1995,"Apr",0,3,60,0
"22292","PR","WATERSPOUTS",1995,"Apr",0,0,0,0
"22293","VI","WATERSPOUTS",1995,"Apr",0,0,0,0
"22294","VA","WILD/FOREST FIRE",1995,"Apr",0,0,30,0.5
"22295","VA","WILD/FOREST FIRES",1995,"Apr",0,0,20,12
"22296","NE","WILDFIRE",1995,"Apr",0,0,192,0
"22297","NJ","WILDFIRE",1995,"Apr",0,0,0,0
"22298","VA","WILDFIRE",1995,"Apr",0,0,0,0
"22299","SC","WIND",1995,"Apr",0,0,5,0
"22300","AZ","WIND DAMAGE",1995,"Apr",0,0,0,0
"22301","OR","WIND DAMAGE",1995,"Apr",0,0,8,0
"22302","KY","WIND STORM",1995,"Apr",1,0,300,0
"22303","PA","WINDS",1995,"Apr",0,0,1,0
"22304","WV","WINDS",1995,"Apr",0,0,10,0
"22305","CO","WINTER STORM",1995,"Apr",0,0,0,0
"22306","KS","WINTER STORM",1995,"Apr",0,0,0,0
"22307","CO","BLIZZARD",1996,"Apr",0,0,0,0
"22308","WY","BLIZZARD",1996,"Apr",0,0,0,0
"22309","ME","Coastal Flooding",1996,"Apr",0,0,0,0
"22310","NM","DROUGHT",1996,"Apr",0,0,0,0
"22311","OK","DROUGHT",1996,"Apr",0,0,0,0
"22312","TX","DROUGHT",1996,"Apr",0,0,0,25
"22313","WY","DRY MICROBURST",1996,"Apr",0,0,0,0
"22314","NC","Dust Devil",1996,"Apr",0,0,5,0
"22315","OR","DUST STORM",1996,"Apr",0,0,0,0
"22316","AL","EXTREME COLD",1996,"Apr",0,0,0,0
"22317","AL","FLASH FLOOD",1996,"Apr",0,0,500,0
"22318","AR","FLASH FLOOD",1996,"Apr",0,0,0,0
"22319","CT","FLASH FLOOD",1996,"Apr",0,0,11.5,0
"22320","DE","FLASH FLOOD",1996,"Apr",0,0,0,0
"22321","FL","FLASH FLOOD",1996,"Apr",0,0,65,0
"22322","IL","FLASH FLOOD",1996,"Apr",0,0,1424.5,270
"22323","IN","FLASH FLOOD",1996,"Apr",0,1,958,0
"22324","KY","FLASH FLOOD",1996,"Apr",0,0,57,0
"22325","MA","FLASH FLOOD",1996,"Apr",0,0,0,0
"22326","MO","FLASH FLOOD",1996,"Apr",1,1,31,0
"22327","MS","FLASH FLOOD",1996,"Apr",0,0,0,0
"22328","NC","FLASH FLOOD",1996,"Apr",0,0,0,0
"22329","NY","FLASH FLOOD",1996,"Apr",0,0,116,0
"22330","OH","FLASH FLOOD",1996,"Apr",1,0,63,0
"22331","OK","FLASH FLOOD",1996,"Apr",0,0,5,0
"22332","PA","FLASH FLOOD",1996,"Apr",0,0,25,0
"22333","TN","FLASH FLOOD",1996,"Apr",0,0,0,0
"22334","TX","FLASH FLOOD",1996,"Apr",0,0,0,0
"22335","VA","FLASH FLOOD",1996,"Apr",0,0,0,0
"22336","WA","FLASH FLOOD",1996,"Apr",0,0,60,0
"22337","CT","FLOOD",1996,"Apr",0,0,15,0
"22338","ID","FLOOD",1996,"Apr",0,0,100,0
"22339","IL","FLOOD",1996,"Apr",0,0,80,70
"22340","IN","FLOOD",1996,"Apr",0,0,132.5,0
"22341","KY","FLOOD",1996,"Apr",0,0,0,0
"22342","MA","FLOOD",1996,"Apr",0,0,0,0
"22343","ME","FLOOD",1996,"Apr",0,0,2.33,0
"22344","MI","FLOOD",1996,"Apr",0,0,1811.7,0
"22345","MN","FLOOD",1996,"Apr",0,0,0,0
"22346","MO","FLOOD",1996,"Apr",0,0,0,0
"22347","MT","FLOOD",1996,"Apr",0,0,0,0
"22348","ND","FLOOD",1996,"Apr",0,0,0,0
"22349","NH","FLOOD",1996,"Apr",0,0,0,0
"22350","NY","FLOOD",1996,"Apr",0,0,75,0
"22351","OH","FLOOD",1996,"Apr",0,0,41,0
"22352","OR","FLOOD",1996,"Apr",0,0,0,0
"22353","RI","FLOOD",1996,"Apr",0,0,0,0
"22354","VT","FLOOD",1996,"Apr",0,0,35,0
"22355","WI","FLOOD",1996,"Apr",0,0,0,0
"22356","CO","Freeze",1996,"Apr",0,0,0,10.5
"22357","AL","FUNNEL CLOUD",1996,"Apr",0,0,0,0
"22358","AR","FUNNEL CLOUD",1996,"Apr",0,0,0,0
"22359","FL","FUNNEL CLOUD",1996,"Apr",0,0,0,0
"22360","IA","FUNNEL CLOUD",1996,"Apr",0,0,0,0
"22361","ID","FUNNEL CLOUD",1996,"Apr",0,0,0,0
"22362","NC","FUNNEL CLOUD",1996,"Apr",0,0,0,0
"22363","OH","FUNNEL CLOUD",1996,"Apr",0,0,0,0
"22364","WV","FUNNEL CLOUD",1996,"Apr",0,0,0,0
"22365","WI","Glaze",1996,"Apr",0,0,0,0
"22366","AL","HAIL",1996,"Apr",0,0,233,44
"22367","AR","HAIL",1996,"Apr",0,0,13.53,5
"22368","CA","HAIL",1996,"Apr",0,0,0,757.7
"22369","FL","HAIL",1996,"Apr",0,0,0,0
"22370","GA","HAIL",1996,"Apr",0,0,0,0
"22371","IA","HAIL",1996,"Apr",0,0,185,0
"22372","IL","HAIL",1996,"Apr",0,0,5,0
"22373","IN","HAIL",1996,"Apr",0,0,10,0
"22374","KS","HAIL",1996,"Apr",0,0,2.25,25
"22375","KY","HAIL",1996,"Apr",0,0,0,0
"22376","LA","HAIL",1996,"Apr",0,0,2,0
"22377","MA","HAIL",1996,"Apr",0,0,7,0
"22378","MI","HAIL",1996,"Apr",0,1,5,0
"22379","MO","HAIL",1996,"Apr",0,0,61.15,0
"22380","MS","HAIL",1996,"Apr",0,0,182.81,0
"22381","MT","HAIL",1996,"Apr",0,0,0,0
"22382","NC","HAIL",1996,"Apr",0,0,50,0
"22383","NY","HAIL",1996,"Apr",0,0,55,0
"22384","OH","HAIL",1996,"Apr",0,0,0,0
"22385","OK","HAIL",1996,"Apr",0,1,0.1,0
"22386","OR","HAIL",1996,"Apr",0,0,0,0
"22387","PA","HAIL",1996,"Apr",0,0,0,0
"22388","SC","HAIL",1996,"Apr",0,0,0,0
"22389","TN","HAIL",1996,"Apr",0,0,10.04,0
"22390","TX","HAIL",1996,"Apr",0,0,2455,0
"22391","VA","HAIL",1996,"Apr",0,0,0,0
"22392","VT","HAIL",1996,"Apr",0,0,0,0
"22393","WA","HAIL",1996,"Apr",0,0,0,0
"22394","WI","HAIL",1996,"Apr",0,0,0,0
"22395","WV","HAIL",1996,"Apr",0,0,0,0
"22396","NC","Heavy rain",1996,"Apr",0,0,0,0
"22397","CT","Heavy Rain",1996,"Apr",0,0,0,0
"22398","ME","Heavy Rain",1996,"Apr",0,0,0,0
"22399","NH","Heavy Rain",1996,"Apr",0,0,0,0
"22400","FL","HEAVY RAIN",1996,"Apr",0,0,0,0
"22401","MA","HEAVY RAIN",1996,"Apr",0,0,0,0
"22402","NC","HEAVY RAIN",1996,"Apr",0,0,0,0
"22403","NH","HEAVY RAIN",1996,"Apr",0,0,0,0
"22404","PR","HEAVY RAIN",1996,"Apr",0,0,0,0
"22405","SC","HEAVY RAIN",1996,"Apr",0,0,0,0
"22406","WA","HEAVY RAIN",1996,"Apr",0,0,0,0
"22407","CO","HEAVY SNOW",1996,"Apr",0,0,0,0
"22408","CT","HEAVY SNOW",1996,"Apr",0,0,0,0
"22409","KS","HEAVY SNOW",1996,"Apr",0,0,0,0
"22410","MA","HEAVY SNOW",1996,"Apr",0,0,0,0
"22411","ME","HEAVY SNOW",1996,"Apr",0,0,0,0
"22412","MN","HEAVY SNOW",1996,"Apr",0,0,0,0
"22413","MT","HEAVY SNOW",1996,"Apr",0,0,0,0
"22414","NH","HEAVY SNOW",1996,"Apr",0,0,0,0
"22415","NJ","HEAVY SNOW",1996,"Apr",0,0,0,0
"22416","NY","HEAVY SNOW",1996,"Apr",0,0,0,0
"22417","OR","HEAVY SNOW",1996,"Apr",0,0,0,0
"22418","RI","HEAVY SNOW",1996,"Apr",0,0,0,0
"22419","SD","HEAVY SNOW",1996,"Apr",0,3,5,0
"22420","TX","HEAVY SNOW",1996,"Apr",0,0,0,0
"22421","UT","HEAVY SNOW",1996,"Apr",0,0,0,0
"22422","VT","HEAVY SNOW",1996,"Apr",0,0,0,0
"22423","WI","HEAVY SNOW",1996,"Apr",0,0,0,0
"22424","WY","HEAVY SNOW",1996,"Apr",0,0,0,0
"22425","AK","HIGH WIND",1996,"Apr",0,0,0,0
"22426","AZ","HIGH WIND",1996,"Apr",0,0,0,0
"22427","CA","HIGH WIND",1996,"Apr",0,0,150,0
"22428","CO","HIGH WIND",1996,"Apr",0,0,306,0
"22429","IA","HIGH WIND",1996,"Apr",0,0,792,0
"22430","ID","HIGH WIND",1996,"Apr",0,0,380,0
"22431","IL","HIGH WIND",1996,"Apr",0,0,0,0
"22432","IN","HIGH WIND",1996,"Apr",0,2,1.5,0
"22433","KS","HIGH WIND",1996,"Apr",0,0,35,0
"22434","KY","HIGH WIND",1996,"Apr",1,0,78,0
"22435","MD","HIGH WIND",1996,"Apr",0,0,100,0
"22436","MI","HIGH WIND",1996,"Apr",0,1,61,0
"22437","MN","HIGH WIND",1996,"Apr",0,0,0,0
"22438","MO","HIGH WIND",1996,"Apr",0,0,0,0
"22439","MS","HIGH WIND",1996,"Apr",0,0,5,0
"22440","MT","HIGH WIND",1996,"Apr",0,0,1,0
"22441","NC","HIGH WIND",1996,"Apr",0,0,5,0
"22442","NE","HIGH WIND",1996,"Apr",1,1,118,0
"22443","NM","HIGH WIND",1996,"Apr",0,0,0,0
"22444","NV","HIGH WIND",1996,"Apr",0,0,250,0
"22445","NY","HIGH WIND",1996,"Apr",0,0,30,0
"22446","OH","HIGH WIND",1996,"Apr",0,0,44,0
"22447","OK","HIGH WIND",1996,"Apr",0,0,0,0
"22448","OR","HIGH WIND",1996,"Apr",0,0,0,0
"22449","PA","HIGH WIND",1996,"Apr",0,0,25,0
"22450","RI","HIGH WIND",1996,"Apr",0,0,0,0
"22451","SC","HIGH WIND",1996,"Apr",0,0,50,0
"22452","SD","HIGH WIND",1996,"Apr",0,0,455,0
"22453","TX","HIGH WIND",1996,"Apr",0,0,50,0
"22454","UT","HIGH WIND",1996,"Apr",0,0,100,0
"22455","VA","HIGH WIND",1996,"Apr",0,0,50,0
"22456","WV","HIGH WIND",1996,"Apr",0,0,30,0
"22457","WY","HIGH WIND",1996,"Apr",0,0,20,0
"22458","WI","ICE STORM",1996,"Apr",0,0,0,0
"22459","MN","Ice/Snow",1996,"Apr",0,0,0,0
"22460","WI","Ice/Snow",1996,"Apr",0,0,0,0
"22461","ME","Landslump",1996,"Apr",0,0,570,0
"22462","NJ","LATE SNOW",1996,"Apr",0,0,0,0
"22463","PA","LATE SNOW",1996,"Apr",0,0,0,0
"22464","NY","Light snow",1996,"Apr",0,0,5,0
"22465","AL","LIGHTNING",1996,"Apr",0,1,152,0
"22466","AR","LIGHTNING",1996,"Apr",0,0,307,0
"22467","FL","LIGHTNING",1996,"Apr",1,10,0,0
"22468","IN","LIGHTNING",1996,"Apr",0,0,335,0
"22469","KY","LIGHTNING",1996,"Apr",0,0,10,0
"22470","LA","LIGHTNING",1996,"Apr",1,0,5,0
"22471","MI","LIGHTNING",1996,"Apr",0,0,50,0
"22472","MS","LIGHTNING",1996,"Apr",0,0,54,0
"22473","NC","LIGHTNING",1996,"Apr",0,0,25,0
"22474","ND","LIGHTNING",1996,"Apr",0,0,8,0
"22475","NM","LIGHTNING",1996,"Apr",0,0,0,0
"22476","OH","LIGHTNING",1996,"Apr",0,0,52,0
"22477","OK","LIGHTNING",1996,"Apr",0,0,72,0
"22478","SC","LIGHTNING",1996,"Apr",0,0,9,0
"22479","TN","LIGHTNING",1996,"Apr",0,0,500,0
"22480","TX","LIGHTNING",1996,"Apr",1,0,110,0
"22481","VA","LIGHTNING",1996,"Apr",0,0,100,0
"22482","WA","LIGHTNING",1996,"Apr",1,0,0,0
"22483","WI","LIGHTNING",1996,"Apr",0,1,7,0
"22484","OR","Microburst",1996,"Apr",0,0,20,0
"22485","OR","Mudslide",1996,"Apr",0,0,0,0
